source,target,timestamp
204,213,127460
207,213,127460
204,207,127460
204,226,127460
207,226,127460
150,230,127460
78,98,127460
186,194,127460
1,194,127460
202,212,127460
202,222,127460
212,222,127460
203,211,127460
203,223,127460
211,223,127460
65,182,127460
102,133,127460
102,135,127460
220,222,127460
145,195,127460
1,177,127460
54,132,127460
77,242,127460
177,190,127460
186,190,127460
211,226,127460
113,242,127460
119,169,127460
148,175,127480
81,210,127480
136,146,127480
126,151,127480
204,207,127480
128,150,127480
140,142,127480
141,142,127480
209,221,127480
78,98,127480
186,190,127480
186,194,127480
190,194,127480
205,214,127480
205,216,127480
33,50,127480
212,222,127480
52,154,127480
10,121,127480
121,130,127480
211,223,127480
102,133,127480
187,190,127480
102,135,127480
145,195,127480
120,145,127480
129,145,127480
117,228,127480
102,137,127480
177,190,127480
211,226,127480
10,195,127480
217,224,127480
113,242,127480
10,81,127480
119,169,127480
115,116,127500
54,55,127500
148,175,127500
18,42,127500
204,207,127500
187,190,127500
186,190,127500
211,226,127500
223,226,127500
65,182,127500
44,182,127500
55,86,127500
141,142,127500
173,179,127500
1,177,127500
217,224,127500
105,108,127500
115,116,127520
54,132,127520
54,55,127520
148,175,127520
77,242,127520
40,53,127520
186,190,127520
214,216,127520
214,221,127520
216,221,127520
11,152,127520
48,75,127520
149,150,127520
230,231,127520
217,224,127520
52,154,127520
117,233,127520
113,242,127540
16,68,127540
68,169,127540
148,175,127540
77,113,127540
177,190,127540
3,190,127540
211,223,127540
214,216,127540
214,221,127540
216,221,127540
119,169,127540
65,182,127540
128,231,127540
128,230,127540
9,129,127540
48,75,127540
3,187,127540
173,176,127540
201,221,127540
115,116,127540
120,145,127540
105,108,127540
54,55,127560
77,113,127560
81,101,127560
177,190,127560
119,169,127560
128,231,127560
120,136,127560
34,36,127560
225,240,127560
209,221,127560
79,92,127560
173,176,127560
184,191,127560
28,61,127560
113,242,127560
113,242,127580
54,132,127580
54,55,127580
148,175,127580
27,50,127580
202,212,127580
81,147,127580
190,194,127580
186,190,127580
143,196,127580
105,109,127580
61,62,127580
128,230,127580
128,231,127580
230,231,127580
120,136,127580
181,236,127580
156,231,127580
209,221,127580
184,191,127580
28,61,127580
217,224,127580
1,194,127580
68,192,127600
10,124,127600
81,124,127600
197,231,127600
134,137,127600
54,55,127600
66,182,127600
44,66,127600
181,236,127600
74,155,127600
105,155,127600
102,142,127600
209,229,127600
209,221,127600
190,194,127600
33,50,127600
121,157,127600
208,223,127600
211,223,127600
214,223,127600
102,135,127600
16,192,127600
230,231,127600
203,216,127600
216,222,127600
214,216,127600
32,61,127600
77,113,127600
177,190,127600
128,231,127600
225,240,127600
143,196,127600
32,33,127620
32,181,127620
33,181,127620
207,213,127620
148,170,127620
77,113,127620
1,177,127620
177,190,127620
177,194,127620
190,194,127620
143,196,127620
74,109,127620
74,155,127620
109,155,127620
105,109,127620
105,155,127620
109,155,127620
56,169,127620
197,231,127620
134,146,127620
128,230,127620
128,231,127620
230,231,127620
56,170,127620
110,116,127620
14,72,127620
113,242,127620
148,192,127640
134,146,127640
55,86,127640
66,182,127640
32,181,127640
207,213,127640
102,142,127640
14,199,127640
64,236,127640
1,194,127640
33,50,127640
52,154,127640
121,157,127640
105,109,127640
44,182,127640
32,37,127640
169,192,127640
128,230,127640
128,231,127640
230,231,127640
28,235,127640
67,179,127640
206,217,127640
77,113,127640
211,217,127640
217,221,127640
79,92,127640
113,242,127640
1,194,127660
54,55,127660
52,154,127660
52,53,127660
33,50,127660
77,113,127660
204,205,127660
190,194,127660
211,217,127660
214,223,127660
105,109,127660
121,157,127660
113,242,127660
44,182,127660
128,230,127660
41,43,127660
55,86,127660
28,181,127660
202,207,127660
220,222,127660
14,199,127660
67,179,127660
28,235,127660
217,224,127660
81,124,127680
54,55,127680
44,66,127680
28,181,127680
207,211,127680
119,199,127680
74,106,127680
52,154,127680
33,50,127680
190,200,127680
208,212,127680
121,157,127680
105,109,127680
216,223,127680
44,182,127680
202,206,127680
120,145,127680
128,230,127680
28,235,127680
77,113,127680
77,242,127680
113,242,127680
211,217,127680
91,153,127680
128,231,127680
217,224,127680
148,175,127700
197,231,127700
81,158,127700
120,136,127700
54,55,127700
151,180,127700
28,181,127700
64,181,127700
64,235,127700
181,235,127700
29,53,127700
29,74,127700
34,58,127700
202,207,127700
14,199,127700
74,106,127700
53,106,127700
52,154,127700
105,109,127700
216,223,127700
65,182,127700
44,182,127700
27,35,127700
27,48,127700
35,48,127700
110,152,127700
128,230,127700
214,216,127700
54,132,127700
77,113,127700
81,101,127700
211,217,127700
128,231,127700
113,242,127700
28,62,127700
6,63,127700
27,28,127700
148,175,127720
54,55,127720
151,180,127720
64,181,127720
64,235,127720
181,235,127720
48,181,127720
42,43,127720
29,74,127720
29,105,127720
74,105,127720
34,58,127720
155,242,127720
133,142,127720
57,183,127720
52,154,127720
105,109,127720
65,182,127720
44,182,127720
35,48,127720
35,61,127720
48,61,127720
79,83,127720
128,230,127720
67,179,127720
54,132,127720
77,113,127720
211,217,127720
113,242,127720
10,81,127720
28,62,127720
148,175,127740
2,191,127740
25,57,127740
54,55,127740
44,66,127740
44,182,127740
66,182,127740
61,64,127740
61,181,127740
64,181,127740
181,235,127740
151,180,127740
29,53,127740
29,105,127740
155,242,127740
27,236,127740
52,154,127740
105,109,127740
216,223,127740
65,182,127740
187,190,127740
35,235,127740
79,83,127740
130,195,127740
128,230,127740
128,231,127740
230,231,127740
214,216,127740
177,190,127740
81,147,127740
27,48,127740
27,61,127740
48,61,127740
2,191,127760
197,231,127760
25,232,127760
54,55,127760
66,182,127760
64,181,127760
29,53,127760
29,105,127760
74,112,127760
76,95,127760
167,175,127760
33,49,127760
52,154,127760
105,109,127760
44,182,127760
102,133,127760
35,48,127760
125,195,127760
102,135,127760
4,225,127760
4,188,127760
128,230,127760
128,231,127760
230,231,127760
214,216,127760
1,177,127760
77,113,127760
177,190,127760
128,156,127760
81,147,127760
23,231,127760
184,191,127760
68,119,127780
148,167,127780
197,231,127780
133,134,127780
25,232,127780
54,55,127780
66,182,127780
48,61,127780
48,64,127780
48,181,127780
61,64,127780
61,181,127780
64,181,127780
29,112,127780
29,242,127780
202,207,127780
135,142,127780
141,142,127780
174,199,127780
14,199,127780
57,232,127780
52,154,127780
183,232,127780
65,182,127780
44,182,127780
102,135,127780
35,61,127780
64,75,127780
67,179,127780
214,216,127780
77,113,127780
128,156,127780
81,147,127780
23,231,127780
100,238,127780
108,242,127780
28,62,127780
68,119,127800
124,157,127800
197,231,127800
133,134,127800
54,55,127800
151,180,127800
35,61,127800
35,181,127800
61,181,127800
48,61,127800
48,181,127800
61,181,127800
36,58,127800
112,155,127800
155,242,127800
202,207,127800
72,199,127800
57,232,127800
177,194,127800
52,154,127800
219,220,127800
27,49,127800
128,230,127800
128,231,127800
230,231,127800
214,216,127800
54,132,127800
77,113,127800
177,190,127800
128,156,127800
34,36,127800
23,231,127800
71,225,127800
53,242,127800
218,222,127800
68,169,127820
124,157,127820
25,45,127820
25,57,127820
45,57,127820
54,55,127820
151,180,127820
75,181,127820
35,48,127820
35,181,127820
35,236,127820
48,181,127820
48,236,127820
181,236,127820
53,155,127820
108,112,127820
108,155,127820
108,242,127820
112,155,127820
112,242,127820
155,242,127820
202,207,127820
190,194,127820
205,227,127820
33,35,127820
33,60,127820
114,115,127820
105,109,127820
219,222,127820
65,182,127820
44,182,127820
118,166,127820
202,208,127820
49,51,127820
120,145,127820
128,230,127820
128,231,127820
230,231,127820
214,216,127820
115,116,127820
77,113,127820
27,75,127820
34,36,127820
71,225,127820
27,48,127820
148,175,127840
124,157,127840
128,197,127840
119,160,127840
15,160,127840
25,43,127840
25,57,127840
25,232,127840
57,232,127840
54,55,127840
44,66,127840
44,182,127840
66,182,127840
29,112,127840
29,242,127840
112,242,127840
34,58,127840
36,58,127840
181,236,127840
108,155,127840
14,199,127840
201,211,127840
14,67,127840
14,72,127840
190,194,127840
204,205,127840
52,154,127840
121,130,127840
114,115,127840
105,109,127840
219,220,127840
216,223,127840
48,64,127840
49,60,127840
49,51,127840
220,224,127840
9,145,127840
120,145,127840
77,113,127840
186,190,127840
81,101,127840
128,156,127840
128,231,127840
108,242,127840
10,81,127840
119,169,127840
15,56,127840
68,148,127860
148,192,127860
124,157,127860
128,197,127860
15,160,127860
25,57,127860
54,55,127860
55,86,127860
44,66,127860
33,181,127860
34,36,127860
34,58,127860
36,58,127860
105,155,127860
202,207,127860
209,221,127860
201,217,127860
159,161,127860
204,205,127860
121,130,127860
114,115,127860
44,182,127860
120,145,127860
127,128,127860
67,72,127860
54,132,127860
32,48,127860
77,113,127860
51,60,127860
28,61,127860
61,62,127860
113,242,127860
27,51,127860
10,124,127880
56,160,127880
25,31,127880
25,57,127880
25,45,127880
75,181,127880
33,181,127880
29,112,127880
202,207,127880
209,221,127880
14,199,127880
62,236,127880
108,112,127880
52,154,127880
152,233,127880
114,115,127880
105,109,127880
216,223,127880
44,182,127880
3,187,127880
79,83,127880
127,128,127880
128,230,127880
214,216,127880
105,108,127880
54,132,127880
32,48,127880
77,113,127880
77,242,127880
113,242,127880
16,179,127880
3,5,127880
71,191,127880
119,169,127880
15,56,127880
15,56,127900
54,55,127900
113,242,127900
124,157,127900
77,113,127900
16,199,127900
16,169,127900
61,62,127900
62,236,127900
119,169,127900
214,216,127900
216,223,127900
105,109,127900
44,182,127900
128,230,127900
128,231,127900
127,128,127900
29,112,127900
33,181,127900
22,110,127900
23,231,127900
73,111,127900
71,191,127900
14,199,127900
28,61,127900
124,157,127920
81,158,127920
75,181,127920
33,181,127920
34,58,127920
36,59,127920
209,221,127920
62,236,127920
52,154,127920
33,37,127920
183,232,127920
105,109,127920
44,182,127920
202,206,127920
120,145,127920
22,110,127920
128,230,127920
81,141,127920
214,216,127920
77,113,127920
128,231,127920
23,231,127920
48,61,127920
48,62,127920
61,62,127920
71,191,127920
16,167,127920
15,56,127920
124,157,127940
120,136,127940
25,232,127940
75,181,127940
29,112,127940
29,242,127940
112,242,127940
29,108,127940
29,242,127940
108,242,127940
34,58,127940
36,59,127940
209,221,127940
57,232,127940
52,154,127940
105,109,127940
44,182,127940
81,125,127940
202,206,127940
220,222,127940
9,145,127940
128,230,127940
214,216,127940
105,108,127940
105,242,127940
108,242,127940
81,101,127940
128,231,127940
167,179,127940
3,191,127940
48,61,127940
48,62,127940
68,179,127960
124,157,127960
11,152,127960
23,197,127960
39,73,127960
81,158,127960
25,57,127960
75,181,127960
29,112,127960
29,108,127960
209,221,127960
13,173,127960
57,232,127960
71,194,127960
194,225,127960
73,106,127960
52,154,127960
121,130,127960
105,109,127960
216,223,127960
44,182,127960
202,206,127960
9,145,127960
120,145,127960
128,230,127960
67,163,127960
214,216,127960
105,242,127960
81,101,127960
128,149,127960
128,231,127960
81,147,127960
48,61,127960
108,242,127960
68,119,127980
23,197,127980
39,73,127980
25,232,127980
27,75,127980
27,181,127980
75,181,127980
29,86,127980
29,112,127980
29,242,127980
112,242,127980
58,131,127980
58,59,127980
167,176,127980
51,236,127980
57,232,127980
177,194,127980
52,154,127980
121,130,127980
105,109,127980
4,17,127980
202,206,127980
202,208,127980
84,171,127980
9,145,127980
214,216,127980
105,242,127980
81,101,127980
128,231,127980
51,75,127980
71,191,127980
119,169,127980
89,168,128000
23,197,128000
39,73,128000
25,232,128000
27,51,128000
27,181,128000
51,181,128000
29,86,128000
29,242,128000
34,58,128000
154,155,128000
202,207,128000
8,76,128000
57,232,128000
159,161,128000
112,242,128000
73,106,128000
121,130,128000
105,109,128000
44,182,128000
125,195,128000
202,208,128000
37,61,128000
9,145,128000
214,216,128000
105,242,128000
77,113,128000
81,101,128000
128,231,128000
48,61,128000
116,152,128000
119,169,128000
148,167,128020
23,197,128020
197,231,128020
25,232,128020
60,181,128020
51,181,128020
29,112,128020
37,58,128020
34,58,128020
37,59,128020
207,213,128020
159,161,128020
205,227,128020
202,212,128020
121,195,128020
121,130,128020
44,182,128020
202,206,128020
120,145,128020
214,216,128020
77,113,128020
81,101,128020
128,231,128020
36,75,128020
10,195,128020
217,224,128020
71,191,128020
124,157,128040
23,197,128040
25,57,128040
25,232,128040
57,232,128040
29,112,128040
60,181,128040
37,59,128040
207,213,128040
20,95,128040
159,161,128040
107,112,128040
205,227,128040
186,200,128040
121,130,128040
216,223,128040
202,206,128040
84,171,128040
9,145,128040
128,230,128040
128,231,128040
230,231,128040
86,242,128040
214,216,128040
77,113,128040
77,242,128040
81,101,128040
61,75,128040
48,75,128040
34,51,128040
3,240,128040
36,61,128040
71,191,128040
5,71,128040
108,154,128040
177,191,128040
68,119,128060
68,148,128060
124,157,128060
23,197,128060
131,197,128060
81,158,128060
25,232,128060
66,182,128060
58,60,128060
74,112,128060
167,176,128060
57,232,128060
167,175,128060
86,106,128060
40,106,128060
52,154,128060
121,130,128060
44,182,128060
187,190,128060
202,206,128060
9,145,128060
120,145,128060
128,230,128060
86,105,128060
67,163,128060
1,190,128060
54,132,128060
77,113,128060
81,101,128060
91,153,128060
128,231,128060
61,75,128060
81,147,128060
71,191,128060
184,191,128060
53,242,128060
107,242,128060
73,242,128060
27,28,128060
121,124,128080
124,157,128080
23,197,128080
25,232,128080
66,182,128080
34,181,128080
29,30,128080
131,138,128080
35,59,128080
202,207,128080
8,76,128080
74,112,128080
57,232,128080
106,242,128080
52,154,128080
33,61,128080
121,130,128080
44,182,128080
187,190,128080
27,37,128080
128,230,128080
128,231,128080
230,231,128080
75,235,128080
127,149,128080
86,105,128080
117,237,128080
214,216,128080
1,190,128080
81,101,128080
71,191,128080
53,242,128080
73,107,128080
124,195,128100
121,124,128100
23,197,128100
55,86,128100
34,181,128100
29,113,128100
29,30,128100
35,59,128100
34,59,128100
202,207,128100
8,76,128100
74,112,128100
61,236,128100
106,242,128100
33,50,128100
52,54,128100
52,154,128100
121,130,128100
128,230,128100
128,231,128100
230,231,128100
86,105,128100
67,163,128100
117,237,128100
1,190,128100
71,191,128100
53,242,128100
73,107,128100
22,116,128100
27,28,128100
23,197,128120
54,55,128120
55,132,128120
55,86,128120
58,181,128120
29,30,128120
154,155,128120
202,207,128120
74,112,128120
177,194,128120
190,194,128120
70,234,128120
53,106,128120
53,242,128120
106,242,128120
73,106,128120
73,242,128120
106,242,128120
52,154,128120
121,130,128120
187,190,128120
27,37,128120
128,230,128120
128,231,128120
230,231,128120
127,149,128120
67,163,128120
214,216,128120
34,50,128120
81,101,128120
9,120,128120
81,147,128120
100,238,128120
71,191,128120
22,116,128120
23,197,128140
39,106,128140
135,158,128140
215,219,128140
120,136,128140
55,86,128140
66,234,128140
58,181,128140
62,181,128140
58,59,128140
154,155,128140
35,59,128140
8,76,128140
149,150,128140
48,236,128140
177,194,128140
190,194,128140
1,194,128140
204,205,128140
106,242,128140
52,154,128140
121,130,128140
187,190,128140
79,83,128140
37,50,128140
128,230,128140
128,231,128140
230,231,128140
67,163,128140
214,216,128140
77,113,128140
224,226,128140
10,195,128140
100,238,128140
48,61,128140
36,61,128140
79,92,128140
71,191,128140
73,242,128140
53,73,128140
27,28,128140
68,72,128160
23,197,128160
39,40,128160
25,57,128160
35,181,128160
62,181,128160
202,207,128160
127,150,128160
48,236,128160
111,242,128160
190,194,128160
107,112,128160
203,205,128160
204,205,128160
73,106,128160
73,242,128160
106,242,128160
116,233,128160
52,154,128160
128,230,128160
128,231,128160
230,231,128160
214,216,128160
206,208,128160
48,61,128160
36,61,128160
71,191,128160
51,62,128160
27,28,128160
23,197,128180
120,136,128180
55,86,128180
35,62,128180
35,181,128180
62,181,128180
34,58,128180
36,58,128180
29,30,128180
154,155,128180
37,59,128180
59,61,128180
14,199,128180
20,63,128180
190,194,128180
107,112,128180
212,226,128180
121,130,128180
114,116,128180
183,232,128180
105,109,128180
130,145,128180
202,206,128180
220,224,128180
128,230,128180
230,231,128180
67,163,128180
214,216,128180
206,208,128180
77,113,128180
81,101,128180
103,161,128180
217,224,128180
79,92,128180
71,191,128180
107,113,128180
73,113,128180
73,242,128180
15,72,128180
15,56,128180
23,197,128200
39,73,128200
215,219,128200
55,86,128200
62,181,128200
35,48,128200
35,58,128200
48,58,128200
29,30,128200
59,61,128200
202,207,128200
201,217,128200
73,111,128200
14,118,128200
190,194,128200
107,112,128200
107,113,128200
112,113,128200
216,223,128200
37,62,128200
128,230,128200
128,231,128200
230,231,128200
67,163,128200
117,237,128200
214,216,128200
53,105,128200
79,92,128200
71,191,128200
5,71,128200
73,242,128200
68,179,128220
23,197,128220
136,195,128220
136,146,128220
55,132,128220
37,181,128220
35,48,128220
35,58,128220
48,58,128220
58,61,128220
23,131,128220
127,150,128220
174,199,128220
73,111,128220
30,111,128220
20,63,128220
14,72,128220
190,194,128220
159,161,128220
107,112,128220
107,113,128220
112,113,128220
52,154,128220
121,195,128220
114,116,128220
114,152,128220
114,115,128220
105,109,128220
219,220,128220
216,223,128220
65,182,128220
202,206,128220
9,145,128220
128,230,128220
67,163,128220
117,237,128220
214,216,128220
30,107,128220
53,105,128220
50,62,128220
128,231,128220
71,191,128220
107,242,128220
73,242,128220
68,179,128240
10,124,128240
23,197,128240
55,86,128240
37,181,128240
149,150,128240
14,199,128240
107,112,128240
107,113,128240
112,113,128240
205,227,128240
52,154,128240
52,86,128240
114,116,128240
105,109,128240
219,220,128240
216,223,128240
187,190,128240
202,206,128240
220,222,128240
129,145,128240
128,230,128240
127,149,128240
67,163,128240
214,216,128240
53,105,128240
105,242,128240
128,231,128240
22,152,128240
71,191,128240
73,242,128240
68,179,128260
68,199,128260
68,72,128260
10,124,128260
23,197,128260
136,146,128260
170,179,128260
54,55,128260
37,181,128260
106,111,128260
14,72,128260
107,112,128260
107,113,128260
112,113,128260
106,107,128260
106,112,128260
107,112,128260
167,175,128260
52,154,128260
121,195,128260
121,130,128260
114,116,128260
105,109,128260
219,220,128260
216,223,128260
10,125,128260
202,206,128260
129,145,128260
128,230,128260
127,149,128260
67,163,128260
214,216,128260
53,105,128260
32,75,128260
91,153,128260
128,231,128260
48,61,128260
22,152,128260
71,191,128260
73,242,128260
215,219,128280
72,170,128280
37,181,128280
50,181,128280
154,155,128280
202,207,128280
14,199,128280
111,242,128280
190,194,128280
106,107,128280
106,112,128280
107,112,128280
112,242,128280
52,154,128280
114,116,128280
35,61,128280
35,48,128280
79,83,128280
202,206,128280
84,171,128280
36,37,128280
220,224,128280
129,145,128280
128,230,128280
128,231,128280
230,231,128280
214,216,128280
61,75,128280
22,152,128280
71,191,128280
107,113,128280
73,242,128280
51,62,128280
23,197,128300
120,136,128300
54,55,128300
55,86,128300
50,181,128300
36,181,128300
202,207,128300
209,221,128300
14,199,128300
72,199,128300
201,219,128300
107,112,128300
107,242,128300
112,242,128300
106,113,128300
106,107,128300
52,154,128300
121,195,128300
114,116,128300
32,35,128300
35,48,128300
202,206,128300
84,171,128300
129,145,128300
128,230,128300
128,231,128300
230,231,128300
214,216,128300
30,242,128300
48,61,128300
22,152,128300
71,191,128300
73,242,128300
124,157,128320
23,197,128320
54,55,128320
54,132,128320
55,132,128320
44,66,128320
32,58,128320
209,221,128320
14,199,128320
72,199,128320
201,222,128320
159,161,128320
190,194,128320
73,112,128320
33,50,128320
52,154,128320
202,206,128320
84,171,128320
128,230,128320
127,149,128320
214,216,128320
128,231,128320
3,240,128320
217,224,128320
113,242,128320
107,242,128320
27,28,128320
202,206,128340
52,55,128340
52,154,128340
7,233,128340
124,157,128340
204,205,128340
187,190,128340
190,194,128340
214,216,128340
107,112,128340
107,113,128340
112,113,128340
105,107,128340
105,112,128340
107,112,128340
73,107,128340
73,113,128340
107,113,128340
23,197,128340
174,199,128340
128,230,128340
202,212,128340
71,191,128340
14,72,128340
23,149,128340
127,149,128340
111,113,128340
14,160,128360
66,182,128360
164,193,128360
138,144,128360
202,207,128360
174,199,128360
201,223,128360
139,231,128360
190,194,128360
30,112,128360
204,205,128360
7,233,128360
52,154,128360
187,190,128360
35,48,128360
202,206,128360
202,211,128360
84,171,128360
128,230,128360
127,149,128360
214,216,128360
30,113,128360
77,242,128360
23,231,128360
156,231,128360
217,224,128360
22,152,128360
119,169,128360
124,157,128380
169,170,128380
14,160,128380
136,146,128380
66,182,128380
32,58,128380
138,144,128380
201,223,128380
14,15,128380
14,72,128380
15,72,128380
190,194,128380
167,175,128380
204,205,128380
7,233,128380
52,154,128380
121,130,128380
114,115,128380
187,190,128380
35,48,128380
202,206,128380
220,224,128380
129,145,128380
128,230,128380
127,149,128380
214,216,128380
80,240,128380
91,153,128380
156,231,128380
22,152,128380
71,191,128380
119,169,128380
72,169,128400
72,170,128400
169,170,128400
15,170,128400
14,160,128400
136,146,128400
66,182,128400
131,144,128400
138,144,128400
207,211,128400
202,207,128400
174,199,128400
74,112,128400
105,111,128400
167,175,128400
7,233,128400
52,154,128400
121,195,128400
121,130,128400
114,115,128400
216,223,128400
44,182,128400
187,190,128400
35,48,128400
84,171,128400
128,230,128400
127,149,128400
117,237,128400
214,216,128400
80,240,128400
10,157,128400
22,152,128400
71,191,128400
68,170,128420
11,116,128420
170,173,128420
136,146,128420
55,242,128420
154,155,128420
202,207,128420
149,150,128420
142,157,128420
101,142,128420
7,233,128420
80,200,128420
121,130,128420
114,116,128420
187,190,128420
35,48,128420
125,195,128420
202,206,128420
138,180,128420
84,171,128420
128,230,128420
127,149,128420
214,216,128420
216,224,128420
30,105,128420
54,132,128420
77,242,128420
10,147,128420
3,240,128420
22,152,128420
71,191,128420
113,242,128420
22,116,128420
197,231,128440
136,146,128440
55,242,128440
149,150,128440
140,142,128440
101,142,128440
141,142,128440
201,217,128440
201,224,128440
74,112,128440
186,194,128440
203,205,128440
204,205,128440
7,233,128440
212,226,128440
121,195,128440
121,130,128440
114,116,128440
114,115,128440
27,49,128440
202,206,128440
220,224,128440
128,230,128440
127,149,128440
54,86,128440
30,105,128440
54,132,128440
214,216,128440
77,113,128440
101,157,128440
128,149,128440
34,48,128440
3,240,128440
22,152,128440
71,191,128440
177,186,128440
6,63,128440
29,39,128460
136,146,128460
65,66,128460
202,207,128460
149,150,128460
209,221,128460
74,112,128460
74,107,128460
90,172,128460
167,175,128460
204,205,128460
106,242,128460
7,233,128460
33,61,128460
121,130,128460
114,115,128460
187,190,128460
125,147,128460
49,62,128460
128,230,128460
75,235,128460
127,149,128460
214,216,128460
77,113,128460
101,157,128460
34,48,128460
3,240,128460
71,191,128460
63,76,128460
143,196,128460
177,191,128460
5,191,128460
121,124,128480
121,195,128480
124,195,128480
23,197,128480
150,197,128480
29,39,128480
55,242,128480
55,73,128480
58,75,128480
58,235,128480
75,235,128480
74,107,128480
73,74,128480
14,72,128480
190,194,128480
52,154,128480
33,61,128480
114,116,128480
114,115,128480
3,187,128480
125,147,128480
202,206,128480
128,230,128480
126,156,128480
117,237,128480
141,147,128480
214,216,128480
32,34,128480
77,113,128480
3,80,128480
9,120,128480
28,60,128480
217,224,128480
24,38,128480
71,191,128480
218,222,128480
68,118,128500
11,152,128500
29,39,128500
29,106,128500
39,106,128500
29,39,128500
29,242,128500
39,242,128500
136,146,128500
136,145,128500
55,73,128500
58,235,128500
123,150,128500
126,150,128500
141,142,128500
173,179,128500
74,107,128500
73,74,128500
14,119,128500
73,106,128500
33,61,128500
52,154,128500
105,109,128500
219,222,128500
3,187,128500
202,206,128500
84,171,128500
145,195,128500
128,230,128500
128,231,128500
230,231,128500
127,149,128500
24,126,128500
77,113,128500
72,179,128500
217,224,128500
22,152,128500
38,180,128500
5,191,128500
68,72,128520
68,179,128520
72,179,128520
11,233,128520
126,197,128520
29,39,128520
145,158,128520
136,146,128520
55,242,128520
24,144,128520
202,207,128520
137,142,128520
141,142,128520
73,74,128520
73,107,128520
74,107,128520
175,176,128520
186,194,128520
167,175,128520
204,205,128520
106,113,128520
52,73,128520
121,195,128520
114,115,128520
219,220,128520
135,137,128520
138,180,128520
145,195,128520
128,230,128520
128,231,128520
230,231,128520
214,216,128520
115,116,128520
77,113,128520
62,75,128520
10,157,128520
100,238,128520
71,191,128520
22,116,128520
68,170,128540
68,163,128540
124,157,128540
23,197,128540
156,197,128540
29,39,128540
137,158,128540
215,218,128540
16,170,128540
136,146,128540
55,106,128540
55,242,128540
30,55,128540
160,174,128540
29,242,128540
46,66,128540
154,155,128540
142,147,128540
141,142,128540
173,179,128540
174,199,128540
40,74,128540
52,74,128540
73,74,128540
78,98,128540
177,194,128540
204,205,128540
73,106,128540
121,157,128540
114,115,128540
114,116,128540
115,116,128540
219,220,128540
125,157,128540
202,206,128540
84,97,128540
220,222,128540
128,230,128540
128,231,128540
230,231,128540
214,216,128540
77,113,128540
28,62,128540
28,75,128540
62,75,128540
116,152,128540
5,71,128540
5,191,128540
71,191,128540
73,107,128540
218,222,128540
5,177,128540
10,124,128560
10,157,128560
124,157,128560
11,233,128560
29,39,128560
29,242,128560
39,242,128560
39,105,128560
55,242,128560
150,151,128560
144,180,128560
202,207,128560
128,150,128560
23,150,128560
174,199,128560
73,74,128560
73,107,128560
74,107,128560
62,236,128560
184,194,128560
114,116,128560
3,187,128560
84,97,128560
84,171,128560
128,230,128560
67,72,128560
126,180,128560
38,126,128560
214,216,128560
115,116,128560
30,107,128560
77,113,128560
128,231,128560
100,238,128560
28,61,128560
71,191,128560
24,180,128560
5,191,128560
218,222,128560
68,163,128580
10,124,128580
10,157,128580
124,157,128580
120,136,128580
25,57,128580
55,106,128580
150,151,128580
29,105,128580
29,242,128580
58,181,128580
24,144,128580
202,207,128580
74,107,128580
52,74,128580
139,156,128580
184,194,128580
204,205,128580
121,130,128580
114,116,128580
216,223,128580
79,83,128580
125,145,128580
125,130,128580
202,206,128580
202,208,128580
84,171,128580
37,50,128580
220,222,128580
9,145,128580
120,145,128580
129,145,128580
128,230,128580
127,149,128580
126,156,128580
67,72,128580
214,216,128580
214,222,128580
216,222,128580
30,154,128580
77,113,128580
128,231,128580
217,224,128580
38,156,128580
6,76,128580
24,180,128580
22,116,128580
5,177,128580
68,163,128600
68,72,128600
148,179,128600
124,157,128600
135,158,128600
55,106,128600
29,105,128600
29,242,128600
105,242,128600
202,207,128600
149,150,128600
174,199,128600
40,74,128600
52,74,128600
201,217,128600
3,184,128600
3,194,128600
184,194,128600
73,106,128600
114,116,128600
105,109,128600
15,166,128600
102,133,128600
79,83,128600
202,206,128600
145,195,128600
127,149,128600
126,128,128600
126,156,128600
67,72,128600
214,216,128600
30,154,128600
54,132,128600
77,113,128600
72,179,128600
116,152,128600
107,108,128600
22,116,128600
5,177,128600
148,179,128620
10,124,128620
10,157,128620
124,157,128620
11,233,128620
144,197,128620
29,105,128620
29,242,128620
144,196,128620
202,207,128620
209,221,128620
173,176,128620
174,199,128620
52,74,128620
71,194,128620
177,194,128620
184,194,128620
52,113,128620
3,200,128620
114,116,128620
105,109,128620
211,219,128620
163,166,128620
64,75,128620
84,171,128620
37,50,128620
128,230,128620
230,231,128620
127,149,128620
126,128,128620
117,237,128620
67,72,128620
30,154,128620
30,107,128620
101,157,128620
128,156,128620
81,157,128620
72,179,128620
3,177,128620
3,184,128620
107,108,128620
23,162,128620
22,116,128620
124,157,128640
38,197,128640
196,197,128640
55,106,128640
55,105,128640
29,105,128640
29,242,128640
105,242,128640
164,193,128640
38,144,128640
207,213,128640
174,199,128640
14,199,128640
76,233,128640
163,166,128640
79,83,128640
10,125,128640
10,157,128640
125,157,128640
84,171,128640
37,50,128640
128,230,128640
127,149,128640
67,72,128640
214,216,128640
30,154,128640
54,132,128640
177,190,128640
23,128,128640
128,231,128640
72,179,128640
217,224,128640
24,38,128640
108,113,128640
143,196,128640
23,162,128640
10,124,128660
135,158,128660
120,136,128660
29,242,128660
144,156,128660
140,142,128660
209,221,128660
52,74,128660
186,194,128660
106,242,128660
121,195,128660
121,157,128660
